Dates,Usage
16/09/2019 00:00:00,98.7
16/09/2019 00:00:00,390.7
16/09/2019 00:00:00,218.6
16/09/2019 00:00:00,449.2
16/09/2019 00:00:00,11.4
16/09/2019 00:00:00,18.8
16/09/2019 00:00:00,169.0
16/09/2019 00:00:00,182.0
16/09/2019 00:00:00,195.4
16/09/2019 00:00:00,61.3
16/09/2019 00:00:00,308.9
16/09/2019 00:00:00,7.8
16/09/2019 00:00:00,106.1
16/09/2019 00:00:00,26.1
16/09/2019 00:00:00,96.0
16/09/2019 00:00:00,188.9
16/09/2019 00:00:00,1.5
16/09/2019 00:00:00,2.1
16/09/2019 00:00:00,33.6
16/09/2019 00:00:00,2.6
16/09/2019 00:00:00,5.6
16/09/2019 00:00:00,1.6
16/09/2019 00:00:00,2.5
16/09/2019 00:00:00,4.7
17/09/2019 00:00:00,206.0
17/09/2019 00:00:00,177.1
17/09/2019 00:00:00,244.3
17/09/2019 00:00:00,111.1
17/09/2019 00:00:00,415.0
17/09/2019 00:00:00,44.6
17/09/2019 00:00:00,30.3
17/09/2019 00:00:00,43.1
17/09/2019 00:00:00,5.5
17/09/2019 00:00:00,101.8
17/09/2019 00:00:00,387.4
17/09/2019 00:00:00,213.6
17/09/2019 00:00:00,430.9
17/09/2019 00:00:00,11.4
17/09/2019 00:00:00,18.9
17/09/2019 00:00:00,165.5
17/09/2019 00:00:00,165.9
17/09/2019 00:00:00,186.6
17/09/2019 00:00:00,60.5
17/09/2019 00:00:00,291.4
17/09/2019 00:00:00,7.9
17/09/2019 00:00:00,105.8
17/09/2019 00:00:00,26.9
17/09/2019 00:00:00,95.5
17/09/2019 00:00:00,190.0
17/09/2019 00:00:00,1.2
17/09/2019 00:00:00,2.2
17/09/2019 00:00:00,33.0
17/09/2019 00:00:00,2.5
17/09/2019 00:00:00,5.7
17/09/2019 00:00:00,1.5
17/09/2019 00:00:00,2.3
17/09/2019 00:00:00,5.0
18/09/2019 00:00:00,211.6
18/09/2019 00:00:00,171.5
18/09/2019 00:00:00,240.5
18/09/2019 00:00:00,105.6
18/09/2019 00:00:00,418.2
18/09/2019 00:00:00,41.2
18/09/2019 00:00:00,28.0
18/09/2019 00:00:00,40.5
18/09/2019 00:00:00,5.2
18/09/2019 00:00:00,108.5
18/09/2019 00:00:00,339.6
18/09/2019 00:00:00,209.9
18/09/2019 00:00:00,405.6
18/09/2019 00:00:00,11.4
18/09/2019 00:00:00,19.1
18/09/2019 00:00:00,164.9
18/09/2019 00:00:00,170.3
18/09/2019 00:00:00,168.0
18/09/2019 00:00:00,56.0
18/09/2019 00:00:00,282.4
18/09/2019 00:00:00,6.5
18/09/2019 00:00:00,109.9
18/09/2019 00:00:00,27.4
18/09/2019 00:00:00,95.3
18/09/2019 00:00:00,182.7
18/09/2019 00:00:00,1.0
18/09/2019 00:00:00,2.2
18/09/2019 00:00:00,30.4
18/09/2019 00:00:00,2.5
18/09/2019 00:00:00,5.6
18/09/2019 00:00:00,1.8
18/09/2019 00:00:00,2.3
18/09/2019 00:00:00,6.2
19/09/2019 00:00:00,118.1
19/09/2019 00:00:00,127.4
19/09/2019 00:00:00,205.8
19/09/2019 00:00:00,97.2
19/09/2019 00:00:00,351.0
19/09/2019 00:00:00,39.0
19/09/2019 00:00:00,23.2
19/09/2019 00:00:00,41.6
19/09/2019 00:00:00,4.1
19/09/2019 00:00:00,102.1
19/09/2019 00:00:00,379.8
19/09/2019 00:00:00,202.9
19/09/2019 00:00:00,483.8
19/09/2019 00:00:00,11.8
19/09/2019 00:00:00,18.4
19/09/2019 00:00:00,193.5
19/09/2019 00:00:00,195.2
19/09/2019 00:00:00,243.1
19/09/2019 00:00:00,83.0
19/09/2019 00:00:00,352.6
19/09/2019 00:00:00,8.5
19/09/2019 00:00:00,92.8
19/09/2019 00:00:00,24.6
19/09/2019 00:00:00,95.1
19/09/2019 00:00:00,171.1
19/09/2019 00:00:00,1.2
19/09/2019 00:00:00,2.0
19/09/2019 00:00:00,22.3
19/09/2019 00:00:00,1.7
19/09/2019 00:00:00,5.2
19/09/2019 00:00:00,1.7
19/09/2019 00:00:00,2.0
19/09/2019 00:00:00,3.7
20/09/2019 00:00:00,95.9
20/09/2019 00:00:00,95.5
20/09/2019 00:00:00,159.2
20/09/2019 00:00:00,89.2
20/09/2019 00:00:00,284.6
20/09/2019 00:00:00,37.5
20/09/2019 00:00:00,25.3
20/09/2019 00:00:00,39.3
20/09/2019 00:00:00,4.0
20/09/2019 00:00:00,100.0
20/09/2019 00:00:00,359.3
20/09/2019 00:00:00,176.6
20/09/2019 00:00:00,478.3
20/09/2019 00:00:00,14.0
20/09/2019 00:00:00,18.9
20/09/2019 00:00:00,193.9
20/09/2019 00:00:00,193.8
20/09/2019 00:00:00,249.3
20/09/2019 00:00:00,87.3
20/09/2019 00:00:00,362.1
20/09/2019 00:00:00,8.7
20/09/2019 00:00:00,88.5
20/09/2019 00:00:00,26.6
20/09/2019 00:00:00,93.8
20/09/2019 00:00:00,178.0
20/09/2019 00:00:00,1.2
20/09/2019 00:00:00,2.1
20/09/2019 00:00:00,20.4
20/09/2019 00:00:00,2.1
20/09/2019 00:00:00,5.3
20/09/2019 00:00:00,1.9
20/09/2019 00:00:00,2.1
20/09/2019 00:00:00,4.6
21/09/2019 00:00:00,100.7
21/09/2019 00:00:00,98.7
21/09/2019 00:00:00,146.4
21/09/2019 00:00:00,73.7
21/09/2019 00:00:00,251.5
21/09/2019 00:00:00,34.6
21/09/2019 00:00:00,26.0
21/09/2019 00:00:00,39.4
21/09/2019 00:00:00,3.2
21/09/2019 00:00:00,99.6
21/09/2019 00:00:00,335.8
21/09/2019 00:00:00,154.0
21/09/2019 00:00:00,470.4
21/09/2019 00:00:00,13.8
21/09/2019 00:00:00,18.7
21/09/2019 00:00:00,193.9
21/09/2019 00:00:00,189.0
21/09/2019 00:00:00,241.5
21/09/2019 00:00:00,82.4
21/09/2019 00:00:00,360.3
21/09/2019 00:00:00,8.7
21/09/2019 00:00:00,69.1
21/09/2019 00:00:00,22.6
21/09/2019 00:00:00,90.5
21/09/2019 00:00:00,162.6
21/09/2019 00:00:00,1.0
21/09/2019 00:00:00,2.1
21/09/2019 00:00:00,15.6
21/09/2019 00:00:00,1.5
21/09/2019 00:00:00,4.1
21/09/2019 00:00:00,1.9
21/09/2019 00:00:00,2.1
21/09/2019 00:00:00,4.2
22/09/2019 00:00:00,98.6
22/09/2019 00:00:00,106.5
22/09/2019 00:00:00,168.3
22/09/2019 00:00:00,74.4
22/09/2019 00:00:00,269.9
22/09/2019 00:00:00,33.7
22/09/2019 00:00:00,25.8
22/09/2019 00:00:00,46.7
22/09/2019 00:00:00,3.2
22/09/2019 00:00:00,101.8
22/09/2019 00:00:00,355.9
22/09/2019 00:00:00,181.0
22/09/2019 00:00:00,482.3
22/09/2019 00:00:00,13.8
22/09/2019 00:00:00,18.7
22/09/2019 00:00:00,195.6
22/09/2019 00:00:00,186.3
22/09/2019 00:00:00,217.0
22/09/2019 00:00:00,76.5
22/09/2019 00:00:00,306.4
22/09/2019 00:00:00,7.2
22/09/2019 00:00:00,81.1
22/09/2019 00:00:00,23.5
22/09/2019 00:00:00,91.2
22/09/2019 00:00:00,170.5
22/09/2019 00:00:00,1.1
22/09/2019 00:00:00,2.1
22/09/2019 00:00:00,23.9
22/09/2019 00:00:00,1.7
22/09/2019 00:00:00,5.1
22/09/2019 00:00:00,1.8
22/09/2019 00:00:00,2.1
22/09/2019 00:00:00,4.5
23/09/2019 00:00:00,104.6
23/09/2019 00:00:00,114.3
23/09/2019 00:00:00,178.1
23/09/2019 00:00:00,75.2
23/09/2019 00:00:00,301.0
23/09/2019 00:00:00,37.5
23/09/2019 00:00:00,26.6
23/09/2019 00:00:00,44.7
23/09/2019 00:00:00,3.2
23/09/2019 00:00:00,93.6
23/09/2019 00:00:00,358.8
23/09/2019 00:00:00,192.0
23/09/2019 00:00:00,477.8
23/09/2019 00:00:00,13.8
23/09/2019 00:00:00,18.5
23/09/2019 00:00:00,193.5
23/09/2019 00:00:00,173.3
23/09/2019 00:00:00,220.7
23/09/2019 00:00:00,69.2
23/09/2019 00:00:00,329.0
23/09/2019 00:00:00,8.7
23/09/2019 00:00:00,86.6
23/09/2019 00:00:00,19.7
23/09/2019 00:00:00,80.7
23/09/2019 00:00:00,166.0
23/09/2019 00:00:00,1.0
23/09/2019 00:00:00,2.1
23/09/2019 00:00:00,26.1
23/09/2019 00:00:00,1.9
23/09/2019 00:00:00,5.3
23/09/2019 00:00:00,1.8
23/09/2019 00:00:00,2.1
23/09/2019 00:00:00,4.4
24/09/2019 00:00:00,112.8
24/09/2019 00:00:00,116.2
24/09/2019 00:00:00,187.2
24/09/2019 00:00:00,78.7
24/09/2019 00:00:00,315.6
24/09/2019 00:00:00,38.1
24/09/2019 00:00:00,26.1
24/09/2019 00:00:00,44.7
24/09/2019 00:00:00,3.5
24/09/2019 00:00:00,95.6
24/09/2019 00:00:00,367.5
24/09/2019 00:00:00,200.5
24/09/2019 00:00:00,487.4
24/09/2019 00:00:00,13.8
24/09/2019 00:00:00,18.4
24/09/2019 00:00:00,187.8
24/09/2019 00:00:00,167.9
24/09/2019 00:00:00,228.6
24/09/2019 00:00:00,74.9
24/09/2019 00:00:00,330.5
24/09/2019 00:00:00,9.2
24/09/2019 00:00:00,89.8
24/09/2019 00:00:00,22.6
24/09/2019 00:00:00,79.9
24/09/2019 00:00:00,164.3
24/09/2019 00:00:00,1.2
24/09/2019 00:00:00,2.1
24/09/2019 00:00:00,23.8
24/09/2019 00:00:00,1.8
24/09/2019 00:00:00,5.3
24/09/2019 00:00:00,1.6
24/09/2019 00:00:00,2.2
24/09/2019 00:00:00,3.6
25/09/2019 00:00:00,108.5
25/09/2019 00:00:00,110.9
25/09/2019 00:00:00,190.4
25/09/2019 00:00:00,79.2
25/09/2019 00:00:00,320.3
25/09/2019 00:00:00,35.2
25/09/2019 00:00:00,22.5
25/09/2019 00:00:00,43.0
25/09/2019 00:00:00,3.3
25/09/2019 00:00:00,95.9
25/09/2019 00:00:00,363.6
25/09/2019 00:00:00,201.3
25/09/2019 00:00:00,468.5
25/09/2019 00:00:00,10.3
25/09/2019 00:00:00,18.5
25/09/2019 00:00:00,178.1
25/09/2019 00:00:00,164.6
25/09/2019 00:00:00,216.0
25/09/2019 00:00:00,69.5
25/09/2019 00:00:00,304.2
25/09/2019 00:00:00,8.4
25/09/2019 00:00:00,92.3
25/09/2019 00:00:00,21.1
25/09/2019 00:00:00,80.9
25/09/2019 00:00:00,155.0
25/09/2019 00:00:00,1.0
25/09/2019 00:00:00,2.1
25/09/2019 00:00:00,22.9
25/09/2019 00:00:00,2.2
25/09/2019 00:00:00,5.2
25/09/2019 00:00:00,1.8
25/09/2019 00:00:00,2.1
25/09/2019 00:00:00,4.3
26/09/2019 00:00:00,146.2
26/09/2019 00:00:00,155.4
26/09/2019 00:00:00,206.5
26/09/2019 00:00:00,85.8
26/09/2019 00:00:00,324.6
26/09/2019 00:00:00,35.5
26/09/2019 00:00:00,27.4
26/09/2019 00:00:00,40.8
26/09/2019 00:00:00,3.8
26/09/2019 00:00:00,87.8
26/09/2019 00:00:00,341.8
26/09/2019 00:00:00,181.8
26/09/2019 00:00:00,438.4
26/09/2019 00:00:00,12.8
26/09/2019 00:00:00,18.1
26/09/2019 00:00:00,165.1
26/09/2019 00:00:00,175.4
26/09/2019 00:00:00,160.2
26/09/2019 00:00:00,68.7
26/09/2019 00:00:00,301.2
26/09/2019 00:00:00,8.2
26/09/2019 00:00:00,92.9
26/09/2019 00:00:00,24.2
26/09/2019 00:00:00,89.9
26/09/2019 00:00:00,141.5
26/09/2019 00:00:00,0.8
26/09/2019 00:00:00,2.1
26/09/2019 00:00:00,29.5
26/09/2019 00:00:00,2.4
26/09/2019 00:00:00,5.5
26/09/2019 00:00:00,1.7
26/09/2019 00:00:00,2.1
26/09/2019 00:00:00,4.5
27/09/2019 00:00:00,151.2
27/09/2019 00:00:00,157.7
27/09/2019 00:00:00,211.2
27/09/2019 00:00:00,86.0
27/09/2019 00:00:00,326.3
27/09/2019 00:00:00,36.1
27/09/2019 00:00:00,26.8
27/09/2019 00:00:00,40.3
27/09/2019 00:00:00,4.3
27/09/2019 00:00:00,87.1
27/09/2019 00:00:00,348.0
27/09/2019 00:00:00,184.5
27/09/2019 00:00:00,446.6
27/09/2019 00:00:00,12.8
27/09/2019 00:00:00,18.2
27/09/2019 00:00:00,164.4
27/09/2019 00:00:00,179.7
27/09/2019 00:00:00,160.7
27/09/2019 00:00:00,69.6
27/09/2019 00:00:00,292.1
27/09/2019 00:00:00,7.7
27/09/2019 00:00:00,92.2
27/09/2019 00:00:00,24.1
27/09/2019 00:00:00,84.4
27/09/2019 00:00:00,148.2
27/09/2019 00:00:00,0.9
27/09/2019 00:00:00,2.1
27/09/2019 00:00:00,29.4
27/09/2019 00:00:00,2.5
27/09/2019 00:00:00,5.6
27/09/2019 00:00:00,1.6
27/09/2019 00:00:00,2.3
27/09/2019 00:00:00,4.8
28/09/2019 00:00:00,141.5
28/09/2019 00:00:00,157.5
28/09/2019 00:00:00,213.1
28/09/2019 00:00:00,88.3
28/09/2019 00:00:00,330.1
28/09/2019 00:00:00,35.8
28/09/2019 00:00:00,28.1
28/09/2019 00:00:00,38.9
28/09/2019 00:00:00,3.9
28/09/2019 00:00:00,86.8
28/09/2019 00:00:00,357.3
28/09/2019 00:00:00,185.5
28/09/2019 00:00:00,452.7
28/09/2019 00:00:00,12.8
28/09/2019 00:00:00,18.3
28/09/2019 00:00:00,156.5
28/09/2019 00:00:00,180.8
28/09/2019 00:00:00,158.1
28/09/2019 00:00:00,67.7
28/09/2019 00:00:00,282.1
28/09/2019 00:00:00,7.5
28/09/2019 00:00:00,93.3
28/09/2019 00:00:00,24.0
28/09/2019 00:00:00,80.8
28/09/2019 00:00:00,141.6
28/09/2019 00:00:00,0.8
28/09/2019 00:00:00,2.3
28/09/2019 00:00:00,30.0
28/09/2019 00:00:00,2.4
28/09/2019 00:00:00,5.3
28/09/2019 00:00:00,1.7
28/09/2019 00:00:00,2.2
28/09/2019 00:00:00,4.6
29/09/2019 00:00:00,138.5
29/09/2019 00:00:00,156.1
29/09/2019 00:00:00,215.5
29/09/2019 00:00:00,87.9
29/09/2019 00:00:00,327.3
29/09/2019 00:00:00,35.6
29/09/2019 00:00:00,28.1
29/09/2019 00:00:00,41.3
29/09/2019 00:00:00,4.2
29/09/2019 00:00:00,89.5
29/09/2019 00:00:00,360.1
29/09/2019 00:00:00,187.7
29/09/2019 00:00:00,458.8
29/09/2019 00:00:00,12.8
29/09/2019 00:00:00,18.6
29/09/2019 00:00:00,152.3
29/09/2019 00:00:00,173.4
29/09/2019 00:00:00,161.8
29/09/2019 00:00:00,67.4
29/09/2019 00:00:00,266.3
29/09/2019 00:00:00,7.4
29/09/2019 00:00:00,95.0
29/09/2019 00:00:00,24.7
29/09/2019 00:00:00,81.5
29/09/2019 00:00:00,154.3
29/09/2019 00:00:00,0.9
29/09/2019 00:00:00,2.0
29/09/2019 00:00:00,31.0
29/09/2019 00:00:00,2.5
29/09/2019 00:00:00,5.5
29/09/2019 00:00:00,1.7
29/09/2019 00:00:00,2.2
29/09/2019 00:00:00,4.8
30/09/2019 00:00:00,118.8
30/09/2019 00:00:00,145.9
30/09/2019 00:00:00,213.0
30/09/2019 00:00:00,86.4
30/09/2019 00:00:00,323.6
30/09/2019 00:00:00,35.7
30/09/2019 00:00:00,28.1
30/09/2019 00:00:00,30.5
30/09/2019 00:00:00,4.1
30/09/2019 00:00:00,83.1
30/09/2019 00:00:00,364.7
30/09/2019 00:00:00,187.1
30/09/2019 00:00:00,441.8
30/09/2019 00:00:00,12.8
30/09/2019 00:00:00,18.3
30/09/2019 00:00:00,154.9
30/09/2019 00:00:00,163.4
30/09/2019 00:00:00,162.5
30/09/2019 00:00:00,67.9
30/09/2019 00:00:00,276.9
30/09/2019 00:00:00,7.5
30/09/2019 00:00:00,95.5
30/09/2019 00:00:00,25.5
30/09/2019 00:00:00,81.7
30/09/2019 00:00:00,161.1
30/09/2019 00:00:00,0.9
30/09/2019 00:00:00,2.1
30/09/2019 00:00:00,30.1
30/09/2019 00:00:00,2.6
30/09/2019 00:00:00,5.4
30/09/2019 00:00:00,1.7
30/09/2019 00:00:00,1.8
30/09/2019 00:00:00,4.9
01/10/2019 00:00:00,118.9
01/10/2019 00:00:00,142.9
01/10/2019 00:00:00,208.4
01/10/2019 00:00:00,80.7
01/10/2019 00:00:00,316.5
01/10/2019 00:00:00,34.9
01/10/2019 00:00:00,27.8
01/10/2019 00:00:00,39.9
01/10/2019 00:00:00,3.9
01/10/2019 00:00:00,78.2
01/10/2019 00:00:00,362.1
01/10/2019 00:00:00,182.7
01/10/2019 00:00:00,400.0
01/10/2019 00:00:00,10.3
01/10/2019 00:00:00,18.2
01/10/2019 00:00:00,155.4
01/10/2019 00:00:00,147.6
01/10/2019 00:00:00,154.6
01/10/2019 00:00:00,67.0
01/10/2019 00:00:00,264.2
01/10/2019 00:00:00,6.9
01/10/2019 00:00:00,88.1
01/10/2019 00:00:00,24.4
01/10/2019 00:00:00,88.0
01/10/2019 00:00:00,164.8
01/10/2019 00:00:00,0.9
01/10/2019 00:00:00,1.9
01/10/2019 00:00:00,30.2
01/10/2019 00:00:00,2.4
01/10/2019 00:00:00,5.5
01/10/2019 00:00:00,1.7
01/10/2019 00:00:00,1.9
01/10/2019 00:00:00,4.6
02/10/2019 00:00:00,110.9
02/10/2019 00:00:00,137.5
02/10/2019 00:00:00,202.2
02/10/2019 00:00:00,75.3
02/10/2019 00:00:00,299.3
02/10/2019 00:00:00,31.8
02/10/2019 00:00:00,23.7
02/10/2019 00:00:00,40.0
02/10/2019 00:00:00,3.3
02/10/2019 00:00:00,75.7
02/10/2019 00:00:00,343.1
02/10/2019 00:00:00,168.1
02/10/2019 00:00:00,368.4
02/10/2019 00:00:00,10.8
02/10/2019 00:00:00,18.1
02/10/2019 00:00:00,149.7
02/10/2019 00:00:00,142.9
02/10/2019 00:00:00,138.3
02/10/2019 00:00:00,61.8
02/10/2019 00:00:00,249.8
02/10/2019 00:00:00,6.6
02/10/2019 00:00:00,83.8
02/10/2019 00:00:00,22.3
02/10/2019 00:00:00,90.4
02/10/2019 00:00:00,156.5
02/10/2019 00:00:00,0.8
02/10/2019 00:00:00,2.1
02/10/2019 00:00:00,29.1
02/10/2019 00:00:00,2.2
02/10/2019 00:00:00,6.0
02/10/2019 00:00:00,1.8
02/10/2019 00:00:00,1.9
02/10/2019 00:00:00,4.9
03/10/2019 00:00:00,108.1
03/10/2019 00:00:00,126.0
03/10/2019 00:00:00,231.0
03/10/2019 00:00:00,68.9
03/10/2019 00:00:00,282.8
03/10/2019 00:00:00,38.2
03/10/2019 00:00:00,28.5
03/10/2019 00:00:00,50.2
03/10/2019 00:00:00,3.7
03/10/2019 00:00:00,81.2
03/10/2019 00:00:00,256.6
03/10/2019 00:00:00,250.5
03/10/2019 00:00:00,414.6
03/10/2019 00:00:00,9.5
03/10/2019 00:00:00,16.6
03/10/2019 00:00:00,159.1
03/10/2019 00:00:00,179.7
03/10/2019 00:00:00,210.7
03/10/2019 00:00:00,66.9
03/10/2019 00:00:00,275.1
03/10/2019 00:00:00,7.4
03/10/2019 00:00:00,76.7
03/10/2019 00:00:00,24.8
03/10/2019 00:00:00,71.5
03/10/2019 00:00:00,114.3
03/10/2019 00:00:00,1.6
03/10/2019 00:00:00,2.1
03/10/2019 00:00:00,23.9
03/10/2019 00:00:00,2.9
03/10/2019 00:00:00,6.4
03/10/2019 00:00:00,1.8
03/10/2019 00:00:00,2.1
03/10/2019 00:00:00,3.9
04/10/2019 00:00:00,116.9
04/10/2019 00:00:00,131.7
04/10/2019 00:00:00,237.6
04/10/2019 00:00:00,72.2
04/10/2019 00:00:00,295.3
04/10/2019 00:00:00,40.6
04/10/2019 00:00:00,25.8
04/10/2019 00:00:00,52.5
04/10/2019 00:00:00,3.8
04/10/2019 00:00:00,80.1
04/10/2019 00:00:00,282.7
04/10/2019 00:00:00,249.2
04/10/2019 00:00:00,418.4
04/10/2019 00:00:00,9.5
04/10/2019 00:00:00,17.3
04/10/2019 00:00:00,151.4
04/10/2019 00:00:00,171.6
04/10/2019 00:00:00,204.2
04/10/2019 00:00:00,67.9
04/10/2019 00:00:00,240.3
04/10/2019 00:00:00,6.5
04/10/2019 00:00:00,74.5
04/10/2019 00:00:00,21.4
04/10/2019 00:00:00,71.9
04/10/2019 00:00:00,116.8
04/10/2019 00:00:00,1.3
04/10/2019 00:00:00,2.2
04/10/2019 00:00:00,22.9
04/10/2019 00:00:00,2.9
04/10/2019 00:00:00,6.5
04/10/2019 00:00:00,1.9
04/10/2019 00:00:00,2.1
04/10/2019 00:00:00,3.8
05/10/2019 00:00:00,118.0
05/10/2019 00:00:00,132.0
05/10/2019 00:00:00,240.9
05/10/2019 00:00:00,72.3
05/10/2019 00:00:00,291.3
05/10/2019 00:00:00,39.7
05/10/2019 00:00:00,30.3
05/10/2019 00:00:00,48.5
05/10/2019 00:00:00,4.0
05/10/2019 00:00:00,79.5
05/10/2019 00:00:00,316.4
05/10/2019 00:00:00,251.6
05/10/2019 00:00:00,421.8
05/10/2019 00:00:00,9.5
05/10/2019 00:00:00,17.7
05/10/2019 00:00:00,151.2
05/10/2019 00:00:00,174.0
05/10/2019 00:00:00,212.2
05/10/2019 00:00:00,67.1
05/10/2019 00:00:00,227.9
05/10/2019 00:00:00,6.0
05/10/2019 00:00:00,73.9
05/10/2019 00:00:00,22.8
05/10/2019 00:00:00,73.8
05/10/2019 00:00:00,121.4
05/10/2019 00:00:00,1.4
05/10/2019 00:00:00,2.1
05/10/2019 00:00:00,21.4
05/10/2019 00:00:00,2.9
05/10/2019 00:00:00,6.1
05/10/2019 00:00:00,1.8
05/10/2019 00:00:00,2.2
05/10/2019 00:00:00,3.9
06/10/2019 00:00:00,120.1
06/10/2019 00:00:00,131.3
06/10/2019 00:00:00,244.1
06/10/2019 00:00:00,72.2
06/10/2019 00:00:00,293.4
06/10/2019 00:00:00,39.1
06/10/2019 00:00:00,29.7
06/10/2019 00:00:00,50.3
06/10/2019 00:00:00,3.8
06/10/2019 00:00:00,77.8
06/10/2019 00:00:00,327.5
06/10/2019 00:00:00,251.9
06/10/2019 00:00:00,421.0
06/10/2019 00:00:00,9.5
06/10/2019 00:00:00,17.9
06/10/2019 00:00:00,157.0
06/10/2019 00:00:00,178.2
06/10/2019 00:00:00,215.5
06/10/2019 00:00:00,66.3
06/10/2019 00:00:00,238.1
06/10/2019 00:00:00,6.0
06/10/2019 00:00:00,75.3
06/10/2019 00:00:00,22.4
06/10/2019 00:00:00,71.8
06/10/2019 00:00:00,117.2
06/10/2019 00:00:00,1.4
06/10/2019 00:00:00,2.2
06/10/2019 00:00:00,22.8
06/10/2019 00:00:00,2.8
06/10/2019 00:00:00,6.6
06/10/2019 00:00:00,1.9
06/10/2019 00:00:00,2.1
06/10/2019 00:00:00,4.1
08/10/2019 00:00:00,119.0
08/10/2019 00:00:00,132.4
08/10/2019 00:00:00,241.1
08/10/2019 00:00:00,73.9
08/10/2019 00:00:00,294.9
08/10/2019 00:00:00,39.5
08/10/2019 00:00:00,29.9
08/10/2019 00:00:00,51.6
08/10/2019 00:00:00,3.8
08/10/2019 00:00:00,82.9
08/10/2019 00:00:00,329.8
08/10/2019 00:00:00,253.4
08/10/2019 00:00:00,413.7
08/10/2019 00:00:00,11.9
08/10/2019 00:00:00,17.8
08/10/2019 00:00:00,163.4
08/10/2019 00:00:00,182.1
08/10/2019 00:00:00,215.6
08/10/2019 00:00:00,66.4
08/10/2019 00:00:00,265.1
08/10/2019 00:00:00,6.7
08/10/2019 00:00:00,76.7
08/10/2019 00:00:00,21.7
08/10/2019 00:00:00,72.8
08/10/2019 00:00:00,121.5
08/10/2019 00:00:00,1.4
08/10/2019 00:00:00,2.2
08/10/2019 00:00:00,23.3
08/10/2019 00:00:00,2.8
08/10/2019 00:00:00,5.4
08/10/2019 00:00:00,1.7
08/10/2019 00:00:00,2.2
08/10/2019 00:00:00,4.2
09/10/2019 00:00:00,114.9
09/10/2019 00:00:00,129.5
09/10/2019 00:00:00,242.0
09/10/2019 00:00:00,66.2
09/10/2019 00:00:00,293.8
09/10/2019 00:00:00,39.1
09/10/2019 00:00:00,29.3
09/10/2019 00:00:00,50.4
09/10/2019 00:00:00,3.6
09/10/2019 00:00:00,83.3
09/10/2019 00:00:00,329.0
09/10/2019 00:00:00,250.8
09/10/2019 00:00:00,413.1
09/10/2019 00:00:00,12.0
09/10/2019 00:00:00,16.8
09/10/2019 00:00:00,165.2
09/10/2019 00:00:00,182.5
09/10/2019 00:00:00,211.7
09/10/2019 00:00:00,66.1
09/10/2019 00:00:00,268.0
09/10/2019 00:00:00,7.0
09/10/2019 00:00:00,75.1
09/10/2019 00:00:00,21.7
09/10/2019 00:00:00,74.0
09/10/2019 00:00:00,122.6
09/10/2019 00:00:00,1.3
09/10/2019 00:00:00,2.3
09/10/2019 00:00:00,23.2
09/10/2019 00:00:00,2.8
09/10/2019 00:00:00,6.6
09/10/2019 00:00:00,1.6
09/10/2019 00:00:00,2.1
09/10/2019 00:00:00,4.1
10/10/2019 00:00:00,109.1
10/10/2019 00:00:00,118.6
10/10/2019 00:00:00,239.6
10/10/2019 00:00:00,64.6
10/10/2019 00:00:00,280.0
10/10/2019 00:00:00,36.2
10/10/2019 00:00:00,25.3
10/10/2019 00:00:00,49.0
10/10/2019 00:00:00,3.4
10/10/2019 00:00:00,84.7
10/10/2019 00:00:00,321.9
10/10/2019 00:00:00,250.8
10/10/2019 00:00:00,403.2
10/10/2019 00:00:00,12.0
10/10/2019 00:00:00,17.2
10/10/2019 00:00:00,163.4
10/10/2019 00:00:00,181.2
10/10/2019 00:00:00,197.4
10/10/2019 00:00:00,58.8
10/10/2019 00:00:00,264.6
10/10/2019 00:00:00,6.5
10/10/2019 00:00:00,76.2
10/10/2019 00:00:00,23.2
10/10/2019 00:00:00,73.3
10/10/2019 00:00:00,111.0
10/10/2019 00:00:00,1.1
10/10/2019 00:00:00,2.3
10/10/2019 00:00:00,22.2
10/10/2019 00:00:00,3.0
10/10/2019 00:00:00,6.4
10/10/2019 00:00:00,1.8
10/10/2019 00:00:00,2.1
10/10/2019 00:00:00,4.0
11/10/2019 00:00:00,156.3
11/10/2019 00:00:00,152.5
11/10/2019 00:00:00,215.5
11/10/2019 00:00:00,110.5
11/10/2019 00:00:00,399.9
11/10/2019 00:00:00,42.9
11/10/2019 00:00:00,27.7
11/10/2019 00:00:00,46.6
11/10/2019 00:00:00,5.1
11/10/2019 00:00:00,91.9
11/10/2019 00:00:00,378.4
11/10/2019 00:00:00,200.3
11/10/2019 00:00:00,499.8
11/10/2019 00:00:00,11.5
11/10/2019 00:00:00,18.0
11/10/2019 00:00:00,193.3
11/10/2019 00:00:00,167.1
11/10/2019 00:00:00,219.6
11/10/2019 00:00:00,85.3
11/10/2019 00:00:00,341.5
11/10/2019 00:00:00,9.0
11/10/2019 00:00:00,104.2
11/10/2019 00:00:00,26.5
11/10/2019 00:00:00,91.0
11/10/2019 00:00:00,174.5
11/10/2019 00:00:00,1.1
11/10/2019 00:00:00,1.8
11/10/2019 00:00:00,19.0
11/10/2019 00:00:00,2.1
11/10/2019 00:00:00,4.7
11/10/2019 00:00:00,1.7
11/10/2019 00:00:00,1.8
11/10/2019 00:00:00,4.6
12/10/2019 00:00:00,151.4
12/10/2019 00:00:00,152.1
12/10/2019 00:00:00,212.5
12/10/2019 00:00:00,106.0
12/10/2019 00:00:00,405.6
12/10/2019 00:00:00,43.0
12/10/2019 00:00:00,28.0
